Link,Mobile Name,Price,Rating,Comments,Seller Name,Positive Seller Ratings,Ship on Time,Chat Response Rate
https://www.daraz.pk/products/samsung-galaxy-a32-display-64-multi-quad-camera-system-ram-6gb-rom-128-gb-battery-5000-mah-8-ratings-i346315993-s1773505236.html?search=1,Samsung Galaxy A32 - Display 6.4 - Multi Quad Camera system - RAM 6GB - ROM 128 GB - Battery 5000 mAh 8 Ratings,"Rs. 75,000",4.3,"['Good Seller orignal product thanks', 'Good Seller orignal product thank', 'box open tha']",Shahzad Communication (Karachi),95%,87%,88%
https://www.daraz.pk/products/12-6gb-128gb-13mp-pta-i308895675-s1647415358.html?search=1,Infinix Hot 12 6GB 128GB Camera 13mp Box Pack PTA Approved,"Rs. 44,398",4.8,"['PERFECT fast delivery, properly packed, recieved on time, same product as ordered. I am happy to use daraz. Thank you', 'Yes .. good seller and original product on time delivered safe and sound. Thanks', 'main ny infinix hot 2 mangway dono hi bhot achy mily', 'Yes .. good seller and original product on time delivered safe and sound. Thanks', 'Great mobile really very efficient in work battery timing b bht achi hy', 'bohttt hee jaldi order receive ho gya', 'Excellent', 'sub se bhtareen chez ye k 1,2 din men delivery received ho jati he thanks', 'Good seller thanx daraz', 'Well packed,,,', 'Nice mobile timley delivered but hands free were missing', 'warranty card was not available in the delivery', 'genuine product', 'not received', 'Nice awesome', 'bakwas 2 hi weeks k andr phone ka senser khrab ho gya hai ab finger print hi nhi lgta', '', '', '', '']",AK Zone.,95%,91%,100%
https://www.daraz.pk/products/30i-wach-4gb-128gb-i430240394-s2049343343.html?search=1,Infinix Hot 30i || 4GB+4GB Ram 128GB Rom || 5000mAh Battery,"Rs. 39,999",,[],MOBILE INN 1655541586,91%,74%,98%
https://www.daraz.pk/products/7-2gb-64gb-5000-mah-i426763218-s2025705507.html?search=1,TECNO POP 7 - 2GB RAM 64GB ROM - 5000 mAh Battery,"Rs. 29,699",,[],H.T Communication,96%,73%,100%
https://www.daraz.pk/products/30-8-gb-128-16-mp-64-mp-2-mp-ai-cam-5000-i432048409-s2061953476.html?search=1,Infinix Not 30 RAM 8 GB ROM 128 Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type 5000,"Rs. 54,970",,[],S 4 SHOPPING,93%,37%,100%
https://www.daraz.pk/products/tecno-camon-20-8gb-ram-256gb-rom-5000mah-battery-pta-approved-official-brand-warranty-i430005529-s2047788423.html?search=1,Tecno CAMON 20 8GB RAM-256GB ROM 5000MAH BATTERY PTA APPROVED OFFICIAL BRAND WARRANTY,"Rs. 48,599",,[],TECNO MOBILE,89%,90%,42%
https://www.daraz.pk/products/a04e-332-gb-i424968322-s2012724492.html?search=1,A04E 3/32 GB,"Rs. 27,999",,[],Samsung,92%,100%,36%
https://www.daraz.pk/products/samsung-galaxy-a04-4gb-64gb-official-pta-approved-official-warranty-i398449277-s1927450413.html?search=1,Samsung Galaxy A04 4GB - 64GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,"Rs. 34,499",4.7,"['good experience as usual I received original product with brand warranty card packed and intact box 😘', ""The mobile phone was in best condition as it was delivered. I'm satisfied by this service and its highly recommended. My phone is working in best condition 💯✨️"", 'mobile received safely. However, packing was not so good. Its box was little pressed, but it was sealed pack. I have ordered the Samsung A04 from store names Samsung official but I received the mobile from Heaven Technologies. store name and sender store name should be same. Mobile is good and working perfectly, warranty card is not included in it, supplier informed that it can be checked online.', 'assalam u alikum origna samsung phone with 1 year warranty . value fo money . all functions working and tested .recomemded. android 13.0 updated🤩🤩', 'Buhut achaa mobile hy.good experience. fingerprint lock nahi hy. face lock huta hy. fast charging hy or battery 2 din chalti hy.100 charger huny k bad 15 minutes tak 100 he rahta hy. es sy zeyada tareef k leay mery pass words nahi .', 'its an awesome.phone celler was also good within two days i have got it and its origional 🤩😍', 'good experience as usual I received original product with brand warranty card packed and intact box 😘', 'Best Quality & extra ordinary quick delivery. 💯 recommended. Thanks to Daraz & seller. 👍', 'sir warranty card not available in parsel I am very upset reply me how can I get mobile warranty card reply me I receive mobile Friday date 27.10.2023', 'Original product with official seal received with safe packing with in 2 days after placing order. Also got Daraz voucher discount and EMI facility from my bank. 👍 Daraz.', 'Delivered sealed and brand new phone as committed Received on time Thanks to the seller', 'Best Quality and service but . Management lazy hai q k mene Credit Card pay ly hai instalment pay wo inhone invoice nahe bheja Alfalah Bank ko Kindly Apny Management Services ko Strong karen', 'Well packed, Timely delivered and same thing as mentioned with all acessories. Highly recommended. Thanks Sellers, Thanks Daraz', 'thanks Seller awesome respond behtreen delivery timing also behtreen service thanks daraz', '100% original PTA approved mobile seller b good hy', ""Delivered what's mentioned in description. Recommended."", 'Fine !', 'wonderful experience. I bought samsung a04 from direct to company through daraz sale with EMI & Get big discount also', 'ڈسکاؤنٹ بھی ملا. اور 3 ماہ کی آسان اقساط بھی', 'Ala mobile best battery time color bhi bohut pyara hai discount bhi khoob thnks saller thnks daraz', 'PTA approved, Genuine product received on time.', 'Pin packed product received. But its charger which came along is not supporting and shows slow charging whereas my previous charger works fine. Nor have received any warranty card.', 'Well packed Timely delivered Original product', 'Delivery on tim and mbl awesome', 'good 👍', 'sab bht acha h... excellent service, original phone price bhi affordable.', 'I am regular customer of Daraz & very satisfied with them', 'it was good it was also pta approved nice experience', 'Excellent product and got delivery in Lahore within 2 days.', 'A good product, well packed and delivered. Much appreciated', 'Very nice original mobile special discount with daraz', 'Original and PTA Approved with official warranty. Timely delivered.', 'very good. highly recommended 👍🏻', 'very cheap price thnks saller and daraz', 'very nice and good 💯😊', 'nice toy. delivery was on time. satisfied', 'Woking fine. phone seems brand new', 'Nice packing perfect sealed pack', 'Received in good packing. Satisfied.', 'perfect sealed pack geniune product', 'Great product', 'Good and Original Product', 'Perfect sealed pack', 'wao good', 'Good', 'Received Mobile in good condition as per specification however warranty card not received in package. also not received warranty details on SMS, as told at time of purchasing. Need urgent response/resolution', 'Dueto glass screen Glass screen and slightly lower processor, price is a bit low', ""good quality no scratch even Box's ends are not distroyed"", 'Working fine really like it.', 'ye box packed phone order kia tha Maine aur 21/8 ko receive hua hai jb on kia toh ye screen pe green line show ho rhi.. seller ko kaha bhi tha gift krna hai acha product bhejne ko.. wo Keh rhy kisi bhi Samsung store pe ja kr check krwayen.. Maine issliye nai box packed order kia tha k dhakkay khaon ja kr aur agly e din Naya phone khulwa dn.. aur ye pta chala hai k ye 22/7 ko activate hua tha phone ab 1 month ho gya hai toh replacement nai ho skti. Bad experience.', ""It was my second order from this seller but this time he sent me a repacked mobile. after unboxing i saw there are scratches on the top edge of mobile, charger was charged with other charger, box from inside was teared off that shows it was repacked.. shame on you guys taking huge amount and don't have shame to sent a genuine product as described"", 'I have ordered Orange Color but recieved Black. Seller is not accepting his mistake. Seller is not cooperativ.', 'سگنل کا مسئلہ آرہا ہے۔ نمبر ملائیں تو مطلوبہ نمبر میسر نہیں۔اور اگر کال مل جائے تو آواز نہیں جاتی۔ وارنٹی کارڈ بھی نہیں ملا۔ ان مسائل کی بنا پر میں موبائل کو واپس بھیج رہا ہوں۔', 'I ordered in Black Colour but received in Copper Colour instead. Very disappointed.', 'Very ordinary product..warranty ki smash ni a Rae', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",Samsung Official,84%,18%,Not enough data
https://www.daraz.pk/products/a24-8gb-128gb-65-5000-mah-25-i430571860-s2053453084.html?search=1,"Samsung Galaxy A24 , 8GB Ram 128GB Rom , 6.5 Inches AMLOED Display , 5000 mAh - Fast charging 25W wired","Rs. 78,999",,[],Mobile Arena (Karachi),89%,46%,91%
https://www.daraz.pk/products/4gb-a04-64gb-5000-mah-i427527193-s2030874065.html?search=1,SAMSUNG A04 - 4GB RAM 64GB ROM - 5000 mAh Battery,"Rs. 31,999",,[],H.T Communication,96%,73%,100%
https://www.daraz.pk/products/c35-4gb-128gb-5000mah-i395514807-s2054297183.html?search=1,Realme C35 || 4GB Ram 128Gb Rom || 5000mAh Battery,"Rs. 39,999",4.8,"['Thank you Daraz and seller, It is amazing phone with good packing. Thanks again seller and daraz. Love you', 'What a fantastic and genuine product, I have found as expected … fast and supportive delivery highly recommended.', 'Got what I ordered and the phone was packed well. everything was good and perfect as I expected', 'good expeirnce . same product recieved as shown.', 'Got what I ordered and the phone was packed well. everything was good and perfect as I expected', 'parcel received as ordered. reached on time, good experience', 'Amazing product. Fully satisfied.', 'Very good experience. Well packed and delivered on time. Recommended 👍', 'nice mobiles', 'battery timing not up to the mark', ""Same as shown/advertised ✓ everything is working fine (so far) charger and it's cable. But I don't like it's UI 'R' version at all 😤☹️. I advice everyone Not to buy any Realme with UI 'R' or S version. I'm very disappointed."", '']",MOBILE INN 1655541586,91%,74%,98%
https://www.daraz.pk/products/30-8-gb-128-gb-50-mp-008-mp-5000-mah-i431429504-s2057102180.html?search=1,Infinix Hot 30 RAM 8 GB ROM 128 GB Back Camera 50 MP + 0.08 MP Battery Type 5000 mAh,"Rs. 50,000",,[],S 4 SHOPPING,93%,37%,100%
https://www.daraz.pk/products/infinix-smart-7-66-inch-display-3gb-ram-64gb-rom-i422518139-s1998969244.html?search=1,"Infinix Smart 7 - 6.6"" Inch Display - 3GB RAM - 64GB ROM","Rs. 24,499",5.0,['Seller is laier and Fraud 4/64 ki add laga rakhi hy aur Bheja hy 3/64 jhoota hy laier aur Non warranty PCs diya hy'],Shop-Tech (Karachi),85%,79%,Not enough data
https://www.daraz.pk/products/7-4gb-64gb-66-ips-lcd-5000mah-i433009803-s2071813784.html?search=1,Infinix Smart 7 - 4GB RAM 64GB ROM - 6.6 Inches Display - IPS LCD - 5000mAh Battery,"Rs. 26,499",,[],KE traders,88%,80%,100%
https://www.daraz.pk/products/infinix-hot-12-682-inch-display-6gb-ram-128gb-rom-i298837321-s1615483800.html?search=1,"Infinix Hot 12 - 6.82"" Inch Display - 6GB RAM - 128GB ROM","Rs. 44,750",4.8,"[""don't order from this seller... meny isko bola b k mujy white color bhejna phir b isny green bhej diya.. order krny se pehly pocha tha k white available hy ya nahi...us waqt kaha available hy white he bhejain gy.. 4 din wait krny k bad green recive hua hy"", 'Timely delivered Well packed. And right product.', 'New condition pack mobile thanks to seller.', 'got the color what i ordered, was delivered in time got warranty card as well The rider came after a call, was professional', 'ye b acha chal raha ha original product thi', 'Perfect Seller All is well Thanks Daraz & Seller. Regards', 'Great product recommended. . . happy with that saller', ""don't order from this seller... meny isko bola b k mujy white color bhejna phir b isny green bhej diya.. order krny se pehly pocha tha k white available hy ya nahi...us waqt kaha available hy white he bhejain gy.. 4 din wait krny k bad green recive hua hy"", '', '', '', '', '']",Shop-Tech (Karachi),85%,79%,Not enough data
https://www.daraz.pk/products/4gb-a04s-128gb-pta-i428159875-s2035292402.html?search=1,Galaxy A04s 4GB RAM 128GB ROM PTA APPROVED OFFICIAL BRAND WARRANNTY,"Rs. 42,399",,[],Mobile Arena (Karachi),89%,46%,91%
https://www.daraz.pk/products/5-lte-2gb-32gb-pta-i413163117-s1970874414.html?search=1,Tecno Pop 5 LTE - 2GB RAM - 32GB ROM - PTA Approved - Buy Now Pay Later in Installments - The Original Bro,"Rs. 33,000",,[],ADNAN MOBILES LODHRAN,100%,100%,50%
https://www.daraz.pk/products/realme-c11-2021-65-inch-display-4gb-ram-64gb-rom-active-i258923923-s1589499770.html?search=1,"Realme C11 2021 - 6.5"" Inch Display - 4GB RAM - 64GB ROM","Rs. 30,599",4.8,"['Very good experience with darz new box pack phone on discounted price', 'Good phone thanx daraz', '', 'packaging is good service is excellent mobile pH is as mentioned as on the daraz', 'Already active and repacked mobile market rate is 21700 but daraz rate is 24400 bad experience', 'original product but delivery is little late', 'very nice mobile.Timely delivered.price very reasonable', 'well packed n timely delivery', 'Good experience', ""As shown, the same I've received."", 'mobile charger jald grm hojata ha iski kia reason hai?', '', '', '', '', '', '', '', '', '']",Shop-Tech (Karachi),85%,79%,Not enough data
https://www.daraz.pk/products/z-4-5g-8gb-1-000-gb-256-20-000-mah-i399142609-s1929804448.html?search=1,Samsung Galaxy Z Flip 4 ( 5G ) || 8GB Ram 256GB Rom || 6.7 Dynamic AMOLED Display || 3700 mAh Intelligent Battery,"Rs. 347,999",,[],BIN SAEED 1593461556,91%,100%,Not enough data
https://www.daraz.pk/products/6gb-6gb-y17s-128gb-5000mah-50mp-2mp-pta-i434315408-s2083060633.html?search=1,Vivo Y17s - 6GB + 6GB Extendable RAM - 128GB ROM - 5000mAh Battery - 50MP + 2MP Rear Camera - Brand Warranty - Official PTA Approved,"Rs. 44,999",4.0,[],Mercato trading,91%,87%,100%
https://www.daraz.pk/products/4gb-a14-128gb-68-15-i421931165-s1995914324.html?search=1,"Samsung Galaxy A14 4GB Ram 128GB Rom, Display Size 6.8 Inches, 5000 mAh","Rs. 55,999",,[],Bint e Saeed,87%,18%,96%
https://www.daraz.pk/products/samsung-galaxy-a54-8gb-256gb-rom-pta-approved-official-brand-warranty-i424091720-s2011179154.html?search=1,Samsung Galaxy A54 8GB-256GB ROM PTA APPROVED OFFICIAL BRAND WARRANTY,"Rs. 137,499",,[],Samsung Official,84%,18%,Not enough data
https://www.daraz.pk/products/4gb-a12-64gb-65-i204176260-s1465516135.html?search=1,"Samsung Galaxy A12 - 6.5"" Inch Display - 4GB RAM - 64GB ROM","Rs. 41,499",4.7,"['Nice to see this adorable Samsung galaxy A12 i love this Phone 4/64 memory 48/8 Cam 5000 Battery. reasonable price 100% recommended and recommendations this.', 'excellent service recommended seller.', 'Look like a used phone. Also have battery health problems. Bad response from saller. So return to daraz. Bad bad bad bad', 'bohat shukriya Seller Jo colour order Kiya wohi beja Or wo b just 2 days main Thanks Daraz Seller 10/10 Daraz 10/10', 'Phone received in healthy condition as per description . Recommend seller', 'nice product received same as picture', 'MashaAllah delivered well in time with proper accessories Also phone and its features are excellent', ""it's the best phone ever I love it infact Iam giving this review from the same phone It's more good then my expectation love it 1000000000% recommended from me😃😃😘😘❤❤"", 'بہترین. سستا اور اچھا موبائل فون 👍', 'thanks seller, & daraz team, received my order on time with all accessories. stay blessed', 'Great product great quality', 'No doubt everything is absolutely brilliant, seller is recommended', 'Thank you, the product is as per picture and disclosure. Original one. Shipping can be done little bit early', 'very nice Mobile, received quickly', 'i received mobile in original new pin pack condition.Thanks for sending in very quickly.completely satisfied', 'well packed every thing was perfect I love daraz...', 'Excllent product. everything is okay in the box n orignal. and timwly delievery..', 'Overall Product is original but charger is 5v instead of 10v', 'received original product, with Warranty Card, also PTA approved set', 'phone is awesome seller is very responsive', 'professional seller 100 % recommended.', 'delivered on time overall good phone', 'Quality of product is very good.', 'Genuine product, as described', 'MashAllah', 'Nice phone', 'Look like a used phone. Also have battery health problems. Bad response from saller. So return to daraz. Bad bad bad bad', 'Not working properly, very slow processing, hang b horaha hai br br', ""Don't buy it...its a fraud..its non PTA approved phone"", '', '', '', '', '', '', '', '', '', '', '', '', '', '']",Shop-Tech (Karachi),85%,79%,Not enough data
https://www.daraz.pk/products/30-4gb-64gb-682-ips-lcd-6000mah-i433830840-s2081605717.html?search=1,Infinix Hot 30 Play - 4GB RAM 64GB ROM - 6.82 Inches Display - IPS LCD - Dual SIM - 6000mAh Battery,"Rs. 30,999",,[],Mercato trading,91%,87%,100%
https://www.daraz.pk/products/tecno-camon-20-pro-667-inch-display-88gb-ram-256b-rom-i430765286-s2056970866.html?search=1,"Tecno Camon 20 Pro - 6.67"" Inch Display - 8+8GB RAM - 256B ROM","Rs. 61,499",,[],New All In One,78%,95%,45%
https://www.daraz.pk/products/4gb-y16-64gb-651-5000mah-i433723360-s2081373043.html?search=1,vivo Y16 - 4GB RAM - 64GB ROM - 6.51 Inches Display - 5000mAh Battery,"Rs. 63,000",,[],KE traders,88%,80%,100%
https://www.daraz.pk/products/30-4-gb-64-gb-8-mp-16-mp-qvga-li-po-6000-mah-i427224817-s2030850361.html?search=1,"Infinix Hot 30 Play RAM 4 GB ROM 64 GB Front Camera 8 MP Back Camera 16 MP + QVGA Battery Type Li-Po 6000 mAh, non-removable","Rs. 34,410",,[],S 4 SHOPPING,93%,37%,100%
https://www.daraz.pk/products/tecno-pova-neo-2-682-inch-display-4gb-ram-64gb-rom-i396760310-s2077576757.html?search=1,"TECNO POVA NEO 2 - 6.82"" Inch Display - 4GB RAM - 64GB ROM","Rs. 41,999",,[],New All In One,78%,95%,45%
